,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4,0.00241333918385257,0.00391676866585067,0.00307284028214261,0.00164334445495742,0.000951865873445106,0.000741489720256151,0.00380746349378042,0.00870856011875309,0.00393559928443649,0.002203182374541,0.00255813953488372,0.00554940322382183,0.00862628447809627,0.015901948460088,0.000562228469205213,0.00232558139534884,0.00200638394892841,0.00281630040537657,0.000930232558139535,0.00202338720273289,0.00228660517084578,0,0.00127906976744186,0.0063953488372093,0.00184038815459261,0.000484190448242976,0.00271879564093922,0.00398671096345515,0,0.000852713178294574,0,0,0.0219269102990033,0,0,0,0.00278058645096057,0.000983899821109124,0.000568475452196382,0,0,0.0013118664281455,0,0,0.00511627906976744,0.00300957592339261,0.013691451031772,0.0178861788617886,0.00705693664795509,0.0118863049095607,0.00605151287821955,0.00419367136866184,0.00827633378932969,0.00925802879291251,0.00381811870878167,0.00133468149646107,0.00102325581395349,0.00197867146344597,0.00465116279069767,0.000635562617362415,0.000930232558139535,0,0,0,0.00107711138310894,0.00086716594402838,0,0,0.00124787294384572,0.00216180805764822,0.000556117290192113,0.00169133192389006,0.000763623741756335,0,0.000289055314676127,0,0,0,0.000741489720256151,0,0.00372093023255814,0.0017764857881137,0,0,0.00165041260315079,0.000882117080994387,0.000720602685882738,0,0.00105854049719326,0.000412603150787697,0.000882117080994387,0.000505311513063451,0.00333670374115268
5,0.00410172272354389,0.00665695860203869,0.00522261391826609,0.00279303603016479,0.00161779575328615,0.00126023944549464,0.00647118301314459,0.0148011100832562,0.00668896321070234,0.00374453921364677,0.00434782608695652,0.00943179204048769,0.0146612740141557,0.027027027027027,0.000955566172957477,0.00395256916996047,0.00341005967604433,0.00478659752692461,0.00158102766798419,0.00343895848685827,0.00388632499392762,0,0.00217391304347826,0.0108695652173913,0.00312793243665937,0.000822932382389247,0.00462087796681369,0.00677583286278938,0,0.00144927536231884,0,0,0.0372670807453416,0,0,0,0.00472589792060491,0.00167224080267559,0.000966183574879227,0,0,0.00222965440356745,0,0,0.00869565217391304,0.0051150895140665,0.0232700551132884,0.0303994344291269,0.0119940029985007,0.0202020202020202,0.0102851799906498,0.00712758374910905,0.0140664961636829,0.0157349896480331,0.00648929266709929,0.00226843100189036,0.00173913043478261,0.00336295940427576,0.00790513833992095,0.00108020523899541,0.00158102766798419,0,0,0,0.00183066361556064,0.00147383935151069,0,0,0.00212089077412513,0.00367421922841396,0.000945179584120983,0.00287459575997125,0.00129785853341986,0,0.000491279783836895,0,0,0,0.00126023944549464,0,0.00632411067193676,0.00301932367149758,0,0,0.00280504908835905,0.00149925037481259,0.00122473974280465,0,0.00179910044977511,0.000701262272089762,0.00149925037481259,0.000858829844337091,0.0056710775047259
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
9,9.02771508531191e-05,0.000146516792197981,0.000114947483368536,6.14735202811389e-05,3.56069878713698e-05,2.77373275084946e-05,0.000142427951485479,0.000325766059248702,0.000147221199852779,8.24156956113642e-05,9.56937799043062e-05,0.000207589681273892,0.000322688327584288,0.000594853226432174,2.10315999789684e-05,8.69943453675511e-05,7.50539450229853e-05,0.000105350950353365,3.47977381470204e-05,7.5689995404536e-05,8.55363395792681e-05,0,4.78468899521531e-05,0.000239234449760766,6.8844445974321e-05,1.81123873635911e-05,0.000101703534197813,0.00014913316348723,0,3.18979266347687e-05,0,0,0.000820232399179768,0,0,0,0.000104014978156855,3.68052999631947e-05,2.12652844231792e-05,0,0,4.90737332842596e-05,0,0,0.000191387559808612,0.000112580917534478,0.000512163892445583,0.000669078461119539,0.000263982841115328,0.000444637765211928,0.000226372382569327,0.000156875049023453,0.000309597523219814,0.000346320346320346,0.000142826537170606,4.99271895152902e-05,3.82775119617225e-05,7.40172883237728e-05,0.000173988690735102,2.37748521501382e-05,3.47977381470204e-05,0,0,0,4.02921178544447e-05,3.24385694590869e-05,0,0,4.66798926362469e-05,8.08679830177236e-05,2.08029956313709e-05,6.32686148127644e-05,2.85653074341213e-05,0,1.08128564863623e-05,0,0,0,2.77373275084946e-05,0,0.000139190952588082,6.64540138224349e-05,0,0,6.17379225189072e-05,3.29978551394159e-05,2.69559943392412e-05,0,3.95974261672991e-05,1.54344806297268e-05,3.29978551394159e-05,1.89024750428259e-05,0.000124817973788226
